smiles,BalabanJ,Chi1n,Chi3n,Chi3v,EState_VSA2,EState_VSA6,EState_VSA9,FractionCSP3,HallKierAlpha,MinAbsEStateIndex,NumHDonors,PEOE_VSA14,SMR_VSA3,SMR_VSA5,SMR_VSA7,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,VSA_EState3,VSA_EState8,VSA_EState9,fr_Al_OH_noTert,fr_C_S,fr_benzene,fr_imide,fr_unbrch_alkane,EPS,Nc
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,1.891633780729573,5.915790448310592,2.927573020517817,4.32645167704778,0.0,6.06636706846161,12.217873443046695,0.0,-1.7699999999999994,0.1418684108880024,0,122.096828832069,0.0,0.0,65.5408178783174,0.0,0.0,5.36748289551624,0.0,0.0,1.2165889483846528,0.0,0.0,0,1,2,0,0,6.66,2.5024
*c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)cc1,1.897020152855574,5.413355136251495,2.5246929551702784,5.204599138032447,0.0,5.380062770465915,12.217873443046695,0.0,-1.2899999999999996,0.2902844941287401,0,119.92827197708912,0.0,0.0,58.97153523309117,0.0,0.0,4.864567318751625,0.0,0.0,1.600519547325103,0.0,0.0,0,1,1,0,0,8.4,2.7768
*Cc1ccc(CO*)s1,2.5918163053361463,2.3147138087681824,0.8595659531441804,1.7739600053081757,0.0,4.877147193701299,5.106527394840706,0.3333333333333333,-0.3400000000000001,0.147944066515495,0,51.8609609613048,0.0,13.530619164203545,21.88702852432582,0.0,0.0,0.0,18.637146559044247,0.0,5.266529667422525,2.29724111866969,0.0,0,0,0,0,0,4.0,1.8606
*C(=O)c1ccc(C(=S)c2ccc(*)s2)s1,2.304522786101898,3.796112076437508,1.625803898172049,4.137552096390244,0.0,11.336785877934735,12.217873443046695,0.0,-0.8399999999999999,0.2244251018308556,0,95.11368285028544,0.0,0.0,38.89690985495034,0.0,0.0,11.15072784188118,0.0,0.0,1.5129915175946924,0.0,0.0,0,1,0,0,0,6.22,2.2975
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,1.9137139086630377,5.413355136251495,2.607747799681732,4.734407446396843,0.0,5.380062770465915,0.0,0.0,-1.7099999999999995,0.2271455890156284,0,113.42361334572756,0.0,0.0,54.09438803938988,0.0,0.0,6.286160523129555,0.0,0.0,1.590982510288066,0.0,0.0,0,0,1,0,0,5.1,2.1519
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)cc1,2.327407285257368,4.298547388496604,1.9938573045891568,3.392735961119121,0.0,11.336785877934735,12.217873443046695,0.0,-1.3199999999999998,0.1266442217127642,0,97.28223970526533,0.0,0.0,46.83880109616796,0.0,0.0,11.653643418645796,0.0,0.0,1.1781538170823886,0.0,0.0,0,1,1,0,0,5.75,2.244
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,1.8808761791656072,5.915790448310591,2.9771342159753806,3.822766336358286,0.0,5.380062770465915,0.0,0.0,-2.1899999999999995,0.2352424490877704,0,115.59217020070744,0.0,0.0,66.2271221763131,0.0,0.0,6.286160523129555,0.0,0.0,1.5836005795407506,0.0,0.0,0,0,2,0,0,6.15,2.3607
*C(=O)c1ccc(C(=S)c2ccc(*)s2)cc1,2.286723613086444,4.298547388496605,1.9603636555352664,3.3592423120652306,0.0,0.0,12.217873443046695,0.0,-1.3199999999999998,0.2359151129587637,0,97.28223970526533,0.0,0.0,52.40225258786495,0.0,0.0,11.15072784188118,0.0,0.0,1.5125056689342404,0.0,0.0,0,1,1,0,0,5.13,2.1236
*C(=O)c1ccc(C(=S)c2ccc(*)cc2)cc1,2.284394871094497,4.800982700555701,2.2453622174409213,2.716766738231953,0.0,0.0,12.217873443046695,0.0,-1.7999999999999994,0.2468157013340999,0,99.4507965602452,0.0,0.0,65.22129102278387,0.0,0.0,11.15072784188118,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,4.98,2.1209
*Nc1ccc(C(=O)O*)s1,2.799121632357869,2.227180183450685,0.8071804298327694,1.685839029102792,5.969305287951849,0.0,5.106527394840706,0.0,-1.03,0.1421296296296292,1,54.95178652927368,0.0,0.0,17.00988133062452,5.001081976687867,0.0,5.969305287951849,5.106527394840706,0.0,5.910418556311414,0.0,0.0,0,0,0,0,0,6.18,2.0928
*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,2.249365057722588,6.583168886103055,2.612971213264188,2.961432925793525,0.0,0.0,24.43574688609339,0.4285714285714285,-1.4,0.082546323406091,4,131.1366748652449,11.050456081168516,32.60702369139466,24.26546827384644,11.374772549367124,0.0,16.769630175362092,0.0,0.0,11.012460097882975,2.478149982946035,0.0,0,2,1,0,3,4.17,1.8822
*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,1.7676830338094789,6.319168114656262,2.8249128872441385,6.719750684410498,5.907179729351506,17.403152946396347,12.217873443046695,0.0,-1.8699999999999983,0.2444373751384796,2,149.8346242363464,11.050456081168516,0.0,51.02964399187356,4.794537184071822,0.0,16.8028615604412,0.0,0.0,3.846362131903639,0.0,0.0,0,1,0,1,0,6.31,2.2382
*c1ccc(C(=S)c2ccc(C(=S)C(=O)Nc3ccc(-c4ccc(*)s4)cc3)s2)s1,1.4313930847907088,8.14053531970218,3.854150634001296,7.866839561365411,5.907179729351506,11.336785877934735,24.43574688609339,0.0,-2.0299999999999985,0.195476906671511,1,186.37696744156423,0.0,0.0,75.29511226572001,5.687386274683562,0.0,15.636314366854757,4.794537184071822,0.0,5.91978433821128,0.0,0.0,0,2,1,0,0,7.03,2.4376
*OCC(=S)c1ccc(C(=S)Cc2ccc(-c3ccc(*)cc3)cc2)s1,1.6780737472251577,7.469249899917156,3.6569203869536606,5.822145078709175,0.0,11.336785877934735,29.54227428093409,0.1,-1.7199999999999995,0.0534452126550968,0,156.81058499938234,0.0,6.4208216229260096,75.9814165637157,0.0,0.0,16.33601660201617,11.527349017766715,0.0,5.363648603096087,0.5897408330500498,0.0,0,2,2,0,0,4.62,2.0738
*Nc1ccc(-c2ccc(C(=S)c3ccc(-c4ccc(Nc5ccc(*)cc5)s4)s3)s2)s1,1.309247770455373,9.05121892222514,4.343041129093873,9.537635191875063,0.0,34.01035763380421,12.217873443046695,0.0,-2.2899999999999983,0.1771596249881812,2,197.29524563497387,0.0,0.0,82.55069920894194,15.689550228059296,0.0,4.864567318751625,0.0,0.0,5.980550415048799,0.0,0.0,0,1,1,0,0,6.88,2.4299
*NC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)s1,1.6372113053590844,7.119914593542522,3.2205163986313914,4.557730142811495,5.907179729351506,0.0,12.217873443046695,0.0,-2.699999999999999,0.0182593865849844,3,149.15861398584883,5.733667477162185,0.0,71.1042693700144,16.37585452605499,0.0,10.895681831089696,0.0,0.0,7.483398241986355,0.0,0.0,0,1,2,0,0,6.07,2.2302
*CCC(=O)OC(=O)Cc1ccc(-c2ccc(*)cc2)cc1,1.982649265640474,6.269891162799385,2.785759377707026,2.785759377707026,12.39012691087786,0.0,4.736862953800049,0.1764705882352941,-2.419999999999999,0.1451225644578819,0,117.31758643463554,0.0,19.765380445542643,54.09438803938988,0.0,0.0,11.9386105759037,20.7467589448697,0.0,0.0,0.9323811982238972,0.0,0,0,2,0,0,3.47,1.7345
*Nc1ccc(NC(=O)NONC(*)=O)s1,2.306305915005437,3.3854284739145486,1.0791532648236293,1.8932072700429512,6.410095306116121,6.06636706846161,0.0,0.0,-1.8000000000000005,0.1041758110115793,4,82.45093164591566,10.960193196242404,0.0,12.13273413692322,19.591238321519377,0.0,12.441209818454194,4.938314213673218,0.0,4.336673044217687,0.0,0.0,0,0,0,0,0,6.1,2.1192
*C(=S)C(=O)CCNc1ccc(C(=S)c2ccc(*)cc2)cc1,1.9612084667478944,6.462213626974179,2.9225327554064315,3.621608176828203,5.783244946364939,0.0,24.43574688609339,0.1176470588235294,-1.91,0.1344251653829578,1,134.939538737875,0.0,6.4208216229260096,59.65783953108687,5.687386274683562,0.0,22.56005156654538,4.794537184071822,0.0,3.946291066722094,0.6248894388640059,0.0,0,2,2,0,0,6.47,2.3328
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,2.3691887558465887,4.143792731992098,1.867287394324976,4.014610203222629,0.0,11.336785877934735,0.0,0.2,-0.8800000000000003,0.0940245890022675,0,96.8601784849388,0.0,12.347973912953767,29.142615467547746,17.56166019069928,0.0,6.425444744859191,5.922529168094576,0.0,1.310986040249433,0.0,0.0,0,0,0,0,0,4.36,1.9785
*OC(=O)C(F)(F)C(*)(F)F,4.590778800906395,1.6641772364823175,0.4937136836875072,0.4937136836875072,0.0,0.0,0.0,0.6666666666666666,-0.8100000000000003,1.048587962962963,0,45.78000397051743,0.0,12.347973912953767,0.0,17.56166019069928,0.0,18.317279200905617,9.901064578912528,0.0,3.762569444444445,0.0,0.0,0,0,0,0,0,3.31,1.5879
*c1ccc(C(F)(F)C(=O)C(*)(F)F)s1,3.07871694100718,3.028984984237208,1.2379086594907789,2.1042039420562264,0.0,0.0,0.0,0.2857142857142857,-0.9100000000000004,0.2382454648526075,0,74.21414621311499,0.0,12.347973912953767,17.00988133062452,17.56166019069928,0.0,12.20868969122413,10.717066352166398,0.0,0.8091992630385489,0.0,0.0,0,0,0,0,0,4.05,1.8032
*c1ccc(C(F)(F)C(=O)C(*)(F)F)cc1,3.1123781837215967,3.5314202962963046,1.5376055931011714,1.5376055931011714,0.0,0.0,0.0,0.2222222222222222,-1.39,0.1173154840639958,0,76.38270306809487,0.0,12.347973912953767,29.82891976554344,17.56166019069928,0.0,12.20868969122413,10.717066352166398,0.0,0.0,0.0,0.0,0,0,1,0,0,3.57,1.7375
*OC(F)(F)OC(*)(F)F,3.887594744367081,1.368301381714249,0.1959700166287586,0.1959700166287586,0.0,0.0,0.0,1.0,-0.36,1.0829166666666667,0,40.31120547705453,0.0,12.906154937714495,0.0,17.56166019069928,0.0,12.906154937714495,9.843390348640757,0.0,3.568125,-3.599375,0.0,0,0,0,0,0,3.8,1.5596
